,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,predicted_sales
14369,863,6,2015-07-25,701,True,False,0,False,7276.057
14370,554,5,2014-04-04,449,True,True,0,False,4744.805
14371,78,6,2014-07-26,301,True,False,0,False,2747.7903
14372,388,5,2014-04-04,1213,True,True,0,False,10675.3
14373,137,3,2013-07-03,993,True,True,0,False,10120.651
14374,505,7,2014-03-30,0,False,False,0,False,0.0
14375,338,6,2014-09-13,507,True,False,0,False,5264.3403
14376,311,6,2013-11-30,706,True,False,0,False,6503.2773
14377,30,2,2014-08-05,898,True,True,0,True,7575.9146
14378,659,6,2013-10-19,429,True,False,0,True,4294.8228
14379,71,2,2014-01-21,780,True,True,0,False,9480.78
14380,404,4,2013-07-11,600,True,False,0,False,4182.0967
14381,549,3,2014-10-22,563,True,True,0,True,5009.4565
14382,133,5,2013-11-15,672,True,False,0,False,5487.8633
14383,207,4,2013-11-14,1171,True,False,0,False,8587.922
14384,259,5,2014-04-04,2624,True,True,0,False,16937.264
14385,680,3,2014-04-30,931,True,True,0,True,7119.154
14386,642,5,2014-12-12,432,True,False,0,False,4292.9795
14387,229,4,2014-05-08,788,True,True,0,False,8808.195
14388,1027,2,2013-09-03,1477,True,False,0,True,11068.341
14389,648,5,2013-07-19,689,True,True,0,True,7594.754
14390,989,7,2015-05-24,0,False,False,0,False,0.0
14391,549,1,2014-05-05,678,True,True,0,False,6461.8623
14392,773,7,2015-07-19,0,False,False,0,False,0.0
14393,377,6,2013-09-28,717,True,False,0,False,6547.5425
14394,504,5,2015-05-29,1149,True,False,0,False,7431.4756
14395,545,2,2015-02-10,906,True,False,0,False,7424.4546
14396,156,4,2015-05-21,890,True,True,0,False,7663.138
14397,556,2,2014-12-30,916,True,False,0,True,8487.534
14398,701,1,2015-03-23,582,True,False,0,False,4964.8877
14399,630,5,2015-01-09,812,True,True,0,False,7841.5215
14400,960,6,2014-02-15,563,True,False,0,False,5772.147
14401,411,7,2014-01-19,0,False,False,0,False,0.0
14402,953,5,2014-12-12,563,True,False,0,False,5710.9473
14403,812,1,2013-06-10,845,True,False,0,False,5916.571
14404,427,7,2013-08-04,0,False,False,0,False,0.0
14405,7,4,2013-04-18,806,True,False,0,False,7230.0044
14406,617,5,2014-02-07,633,True,True,0,False,7500.8647
14407,82,1,2013-09-09,1123,True,True,0,False,11557.507
14408,1010,1,2014-09-22,646,True,False,0,False,6860.3804
14409,208,5,2013-02-08,487,True,True,0,True,4682.2427
14410,681,6,2015-06-06,362,True,False,0,False,3288.167
14411,315,7,2015-02-22,0,False,False,0,False,0.0
14412,69,3,2013-01-02,1297,True,False,0,True,9128.3545
14413,267,3,2014-07-16,1094,True,True,0,True,9937.2705
14414,270,2,2014-02-04,1300,True,True,0,True,11620.741
14415,235,2,2014-06-03,570,True,True,0,False,6828.229
14416,526,5,2014-07-25,1225,True,False,0,True,9276.907
14417,431,1,2013-12-23,1876,True,False,0,True,14998.101
14418,873,3,2013-08-21,436,True,False,0,True,3630.6316
14419,24,4,2013-07-11,776,True,False,0,False,7170.517
14420,8,5,2015-02-27,661,True,False,0,False,5442.7964
14421,822,4,2015-05-21,582,True,True,0,False,6983.196
14422,364,1,2014-05-05,702,True,True,0,False,6599.231
14423,487,4,2013-06-06,644,True,True,0,False,7396.493
14424,1079,3,2013-12-25,0,False,False,c,True,0.0
14425,452,5,2013-07-26,554,True,False,0,True,4294.946
14426,1058,1,2013-01-07,940,True,True,0,False,9620.503
14427,974,5,2013-07-05,1623,True,True,0,False,13707.065
14428,75,4,2014-05-01,0,False,True,a,True,0.0
14429,681,1,2013-05-20,0,False,False,a,False,0.0
14430,566,6,2013-03-30,606,True,False,0,False,4617.7993
14431,866,2,2014-07-08,437,True,False,0,False,4986.24
14432,1045,5,2015-06-12,935,True,False,0,False,7068.004
14433,541,5,2013-06-14,731,True,False,0,False,5661.823
14434,7,4,2013-12-05,844,True,True,0,False,11299.244
14435,1005,4,2013-12-12,1048,True,False,0,False,7424.745
14436,378,1,2014-11-17,963,True,False,0,False,6507.937
14437,709,6,2015-04-04,884,True,False,0,False,8253.972
14438,200,1,2014-08-18,1107,True,True,0,True,10388.038
14439,984,4,2015-04-30,873,True,True,0,False,7269.093
14440,6,6,2013-08-17,401,True,False,0,False,3923.0608
14441,369,6,2013-05-04,686,True,False,0,False,6551.2847
14442,521,4,2013-01-24,447,True,True,0,False,4473.675
14443,1064,6,2015-06-20,891,True,False,0,False,8313.33
14444,705,6,2013-05-25,574,True,False,0,False,5778.9614
14445,60,3,2014-02-19,811,True,True,0,True,7847.6943
14446,485,1,2014-05-19,464,True,True,0,False,5157.9023
14447,778,2,2013-04-09,973,True,True,0,False,7952.3843
14448,542,5,2014-06-27,512,True,False,0,False,5145.8135
14449,213,2,2015-04-21,537,True,False,0,False,5894.361
14450,223,4,2013-11-14,668,True,False,0,False,5945.4453
14451,339,7,2013-02-17,0,False,False,0,False,0.0
14452,871,7,2014-10-19,0,False,False,0,False,0.0
14453,922,3,2013-01-02,669,True,False,0,True,5908.1685
14454,300,3,2013-01-16,604,True,False,0,False,5666.632
14455,1054,5,2013-11-15,610,True,False,0,False,5290.1685
14456,184,4,2015-03-05,588,True,True,0,False,7170.941
14457,126,3,2014-04-09,491,True,False,0,False,4635.05
14458,888,2,2013-07-23,608,True,False,0,True,6617.5034
14459,269,3,2013-03-27,1536,True,True,0,True,11869.755
14460,304,1,2015-06-15,1270,True,True,0,False,11343.656
14461,318,6,2013-03-02,510,True,False,0,False,5267.329
14462,1006,1,2013-09-09,1091,True,True,0,False,9658.943
14463,635,4,2014-05-08,707,True,True,0,False,6369.6855
14464,201,7,2013-09-08,0,False,False,0,False,0.0
14465,118,3,2015-06-03,688,True,True,0,False,7815.254
14466,1074,5,2015-01-09,625,True,True,0,False,5258.614
14467,37,2,2014-12-30,814,True,False,0,True,7596.1523
14468,68,7,2014-11-30,0,False,False,0,False,0.0
14469,308,3,2014-06-18,1011,True,True,0,False,10158.339
14470,354,1,2013-08-19,551,True,False,0,True,6217.2915
14471,129,2,2015-05-05,1173,True,True,0,False,10681.737
14472,74,2,2015-04-14,994,True,True,0,False,8042.453
14473,274,7,2015-04-26,1469,True,False,0,False,7262.135
14474,606,7,2013-02-24,0,False,False,0,False,0.0
14475,479,2,2015-05-12,1230,True,False,0,False,9855.305
14476,147,4,2013-11-28,799,True,False,0,False,7195.4414
14477,232,3,2013-02-20,233,True,True,0,False,2345.2876
14478,694,2,2013-05-28,765,True,True,0,True,9531.182
14479,666,6,2013-06-01,843,True,False,0,False,6914.802
14480,636,6,2014-06-14,638,True,False,0,False,5498.5366
14481,1007,3,2014-07-02,871,True,True,0,False,8395.764
14482,579,1,2013-11-04,1134,True,True,0,False,12130.118
14483,200,7,2014-05-25,0,False,False,0,False,0.0
14484,568,4,2015-01-22,381,True,False,0,False,3426.706
14485,57,6,2014-05-31,907,True,False,0,False,8273.7
14486,877,7,2014-11-09,0,False,False,0,False,0.0
14487,481,7,2013-02-10,0,False,False,0,False,0.0
14488,600,6,2015-04-25,626,True,False,0,False,6168.5005
14489,643,1,2014-09-29,1187,True,True,0,False,11728.436
14490,450,1,2014-02-17,984,True,True,0,False,11153.946
14491,320,3,2014-10-15,1733,True,False,0,True,12106.99
14492,252,1,2014-11-10,914,True,True,0,False,10902.434
14493,94,6,2015-07-04,493,True,False,0,False,5087.045
14494,685,2,2015-06-30,786,True,True,0,True,8849.449
14495,301,7,2015-01-18,0,False,False,0,False,0.0
14496,358,5,2015-06-12,972,True,False,0,False,8217.101
14497,840,2,2015-05-26,1100,True,False,0,True,7120.4443
14498,12,1,2014-12-01,1333,True,True,0,False,13414.149
14499,1030,5,2013-02-01,403,True,False,0,True,3739.5781
14500,585,2,2015-06-30,1075,True,True,0,False,8942.134
14501,644,2,2014-06-24,868,True,False,0,False,7266.5415
14502,495,6,2014-12-27,380,True,False,0,False,3498.7144
14503,503,4,2013-11-07,541,True,True,0,False,7103.0386
14504,844,3,2013-04-10,542,True,True,0,False,4900.7607
14505,863,2,2014-10-07,1084,True,True,0,False,10454.822
14506,274,6,2013-09-28,721,True,False,0,False,5049.852
14507,331,5,2013-04-12,910,True,True,0,False,7120.288
14508,687,5,2014-02-28,754,True,False,0,False,7774.148
14509,486,3,2015-05-27,483,True,False,0,False,3789.0056
14510,54,2,2015-03-03,654,True,True,0,False,8786.539
14511,880,6,2013-02-16,591,True,False,0,False,5928.943
14512,303,2,2013-07-30,823,True,True,0,True,7852.329
14513,225,7,2015-06-28,0,False,False,0,False,0.0
14514,936,3,2014-12-31,517,True,False,0,True,5182.936
14515,427,7,2014-06-08,0,False,False,0,False,0.0
14516,620,4,2014-05-22,649,True,True,0,False,8224.902
14517,879,4,2013-06-20,339,True,True,0,False,3860.3528
14518,958,3,2015-03-18,529,True,True,0,False,4847.198
14519,345,2,2013-05-07,509,True,False,0,False,3828.9883
14520,972,6,2013-11-23,174,True,False,0,False,1433.315
14521,405,1,2013-12-30,628,True,False,0,True,5884.3447
14522,799,1,2013-04-01,0,False,False,b,True,0.0
14523,956,4,2013-11-14,488,True,False,0,False,3844.1472
14524,282,1,2015-05-25,0,False,False,a,False,0.0
14525,74,2,2014-04-01,1107,True,True,0,False,9073.504
14526,522,1,2013-07-15,731,True,True,0,False,9974.684
14527,1029,2,2015-05-12,917,True,False,0,False,6002.18
14528,500,3,2013-09-18,301,True,False,0,False,3407.142
14529,1021,1,2014-10-27,1054,True,False,0,True,8207.458
14530,354,4,2015-01-15,607,True,True,0,False,7686.24
14531,234,6,2013-06-29,1069,True,False,0,False,8719.484
14532,477,4,2013-08-01,477,True,True,0,True,6011.531
14533,69,7,2015-07-26,0,False,False,0,False,0.0
14534,518,1,2014-04-07,432,True,False,0,False,4456.906
14535,821,6,2015-01-17,643,True,False,0,False,6273.1426
14536,642,6,2013-06-08,449,True,False,0,False,3959.6426
14537,367,4,2013-02-28,453,True,False,0,False,3732.9668
14538,435,5,2015-07-03,385,True,True,0,True,4346.8745
14539,665,5,2014-07-04,1402,True,True,0,False,11616.575
14540,916,1,2015-04-06,0,False,False,b,True,0.0
14541,477,4,2014-01-09,555,True,True,0,False,5992.8154
14542,290,1,2013-12-30,913,True,False,0,True,8807.775
14543,22,2,2015-06-09,507,True,False,0,False,3828.6814
14544,1029,3,2015-04-01,1036,True,True,0,False,8116.5864
14545,873,3,2013-08-07,391,True,False,0,True,3432.2515
14546,875,4,2013-09-26,437,True,True,0,False,4443.784
14547,232,7,2013-04-21,0,False,False,0,False,0.0
14548,465,1,2014-03-10,464,True,False,0,False,5198.1606
14549,235,4,2014-01-02,463,True,False,0,True,4577.3823
14550,855,3,2014-12-10,566,True,False,0,False,5229.387
14551,1057,6,2013-11-16,734,True,False,0,False,6578.2656
14552,472,2,2014-03-04,805,True,True,0,True,6820.7563
14553,1105,1,2013-12-16,979,True,True,0,False,9581.887
14554,1106,2,2015-04-07,597,True,False,0,True,4252.5156
14555,912,5,2013-05-17,756,True,True,0,False,6578.611
14556,861,1,2015-06-22,410,True,False,0,False,3606.8057
14557,1013,1,2013-01-28,482,True,False,0,False,3883.9705
14558,417,3,2015-07-29,659,True,True,0,True,7979.9194
14559,874,4,2015-01-22,426,True,False,0,False,3638.207
14560,481,5,2014-07-18,499,True,True,0,False,4825.277
14561,178,5,2013-01-25,973,True,True,0,False,9514.024
14562,74,6,2015-03-14,716,True,False,0,False,5611.9385
14563,408,7,2014-06-29,0,False,False,0,False,0.0
14564,65,3,2013-02-06,524,True,True,0,True,4802.9043
14565,412,4,2013-04-04,534,True,False,0,True,5968.1724
14566,1073,3,2015-01-28,826,True,True,0,False,7782.2715
14567,409,4,2015-04-16,595,True,True,0,False,6013.452
14568,1014,2,2013-04-02,1722,True,False,0,True,12258.153
14569,535,1,2014-03-10,966,True,False,0,False,7757.046
14570,209,4,2014-11-06,700,True,True,0,False,6702.2744
14571,150,1,2015-01-05,1098,True,True,0,True,11545.707
14572,310,2,2015-07-07,690,True,False,0,False,6768.6245
14573,281,4,2014-10-23,575,True,True,0,True,6043.318
14574,819,6,2013-12-14,480,True,False,0,False,5065.077
14575,861,1,2013-06-03,560,True,True,0,False,5937.0693
14576,303,1,2014-07-21,649,True,False,0,True,5183.693
14577,917,2,2015-05-12,695,True,False,0,False,5892.444
14578,995,1,2013-03-18,927,True,True,0,False,10938.336
14579,684,3,2014-06-18,671,True,True,0,True,8060.185
14580,183,1,2015-06-15,0,False,True,0,False,0.0
14581,402,4,2013-12-19,954,True,True,0,False,8761.258
14582,158,5,2015-01-02,510,True,False,0,True,6133.738
14583,416,7,2014-06-22,0,False,False,0,False,0.0
14584,574,6,2015-03-28,675,True,False,0,False,7146.1763
14585,44,7,2013-03-24,0,False,False,0,False,0.0
14586,107,4,2014-02-20,906,True,True,0,False,7688.6597
14587,1053,6,2014-12-20,828,True,False,0,False,9569.794
14588,21,2,2014-07-08,375,True,False,0,False,4071.416
14589,1017,3,2013-03-06,1160,True,True,0,False,9382.199
14590,925,3,2014-03-05,1420,True,True,0,False,10246.841
14591,7,7,2014-06-29,0,False,False,0,False,0.0
14592,578,2,2015-04-07,1001,True,False,0,True,7887.3076
14593,390,2,2013-01-01,0,False,False,a,True,0.0
14594,935,6,2013-07-27,340,True,False,0,False,3245.2278
14595,686,4,2015-03-05,861,True,True,0,False,7254.423
14596,478,2,2013-02-05,818,True,True,0,True,8345.203
14597,410,5,2014-06-20,957,True,True,0,False,7482.7646
14598,829,5,2013-07-05,821,True,True,0,False,6935.688
14599,242,1,2014-12-01,506,True,True,0,False,6258.93
14600,909,7,2014-06-08,0,False,False,0,False,0.0
14601,1087,3,2014-02-12,525,True,False,0,False,4685.987
14602,458,4,2015-05-07,689,True,True,0,False,7331.1387
14603,813,4,2015-03-26,628,True,False,0,False,4978.9873
14604,509,6,2014-11-01,345,True,False,0,False,3288.1577
14605,619,6,2014-01-18,236,True,False,0,False,1968.7284
14606,902,5,2015-05-22,618,True,True,0,False,5205.9214
14607,752,1,2013-06-24,408,True,False,0,False,3597.7954
14608,65,1,2013-10-14,453,True,False,0,False,3773.5242
14609,595,7,2014-05-18,0,False,False,0,False,0.0
14610,828,1,2013-12-02,904,True,True,0,False,8940.429
14611,195,5,2015-06-26,1091,True,False,0,False,8643.06
14612,450,6,2014-04-12,1191,True,False,0,False,9398.365
14613,976,5,2014-07-18,700,True,True,0,True,7608.443
14614,516,1,2015-05-04,1076,True,True,0,False,9612.111
14615,97,2,2013-06-04,795,True,True,0,False,7666.8594
14616,228,3,2013-08-21,480,True,False,0,True,5532.7812
14617,209,5,2014-09-12,609,True,False,0,False,5290.1685
14618,794,3,2015-03-18,549,True,True,0,False,4936.0454
14619,855,1,2014-12-29,637,True,False,0,True,5995.1196
14620,403,6,2013-07-20,538,True,False,0,False,5559.878
14621,780,6,2014-11-15,306,True,False,0,False,2969.5754
14622,750,1,2013-08-26,503,True,True,0,True,5403.6016
14623,425,5,2013-06-28,381,True,False,0,False,3696.7925
14624,724,3,2015-02-04,694,True,True,0,False,7448.4995
14625,530,2,2013-08-27,1083,True,True,0,False,7866.692
14626,150,1,2015-03-02,1072,True,True,0,False,11911.557
14627,648,4,2014-05-29,0,False,False,a,False,0.0
14628,722,5,2013-02-01,1632,True,False,0,True,10870.724
14629,1058,1,2015-02-09,670,True,False,0,False,6069.944
14630,122,1,2015-07-20,1331,True,False,0,True,7000.662
14631,576,2,2015-05-19,979,True,True,0,False,8721.722
14632,914,3,2013-08-28,1172,True,True,0,False,10131.333
14633,877,2,2015-02-03,890,True,True,0,False,7509.1826
14634,909,6,2013-11-16,863,True,False,0,False,8107.2324
14635,847,1,2015-03-30,1176,True,True,0,True,11204.41
14636,195,5,2014-06-27,1095,True,False,0,False,8643.06
14637,548,3,2014-10-08,415,True,True,0,False,4419.0176
14638,11,3,2014-10-22,1140,True,True,0,True,8742.218
14639,449,3,2013-09-25,1552,True,True,0,False,13107.162
14640,31,2,2015-05-26,585,True,False,0,False,4757.277
14641,806,3,2015-02-25,408,True,False,0,False,4297.8843
14642,779,4,2014-02-20,750,True,True,0,True,7633.6006
14643,916,2,2013-01-15,536,True,False,0,False,4618.165
14644,168,2,2013-12-31,417,True,False,0,True,4409.6235
14645,374,1,2013-04-08,1116,True,True,0,False,10213.919
14646,796,4,2013-02-14,648,True,False,0,False,5896.728
14647,739,5,2013-11-01,0,False,False,a,False,0.0
14648,291,6,2015-01-31,531,True,False,0,False,5694.808
14649,94,6,2013-09-21,489,True,False,0,False,5062.759
14650,246,3,2015-04-15,810,True,True,0,False,7755.788
14651,123,3,2013-04-03,1010,True,False,0,False,7813.197
14652,118,3,2015-07-22,501,True,False,0,True,5254.1465
14653,300,5,2014-08-29,891,True,False,0,True,6798.433
14654,339,5,2014-03-28,633,True,False,0,False,4698.7163
14655,842,5,2014-04-04,1272,True,True,0,False,12257.172
14656,247,2,2013-07-16,710,True,True,0,True,9249.421
14657,476,3,2013-11-06,749,True,True,0,False,7011.3003
14658,1114,5,2015-01-09,2076,True,True,0,False,16817.457
14659,613,2,2013-04-09,984,True,True,0,False,8721.722
14660,970,6,2013-05-04,178,True,False,0,False,1457.3492
14661,102,6,2013-09-21,884,True,False,0,False,7030.7075
14662,418,2,2014-09-30,740,True,True,0,False,6019.1616
14663,743,6,2013-03-16,229,True,False,0,False,1968.7284
14664,229,7,2013-01-27,0,False,False,0,False,0.0
14665,871,1,2014-07-07,415,True,False,0,False,4349.716
14666,204,5,2013-06-28,546,True,False,0,False,5169.9995
14667,971,5,2013-09-06,826,True,False,0,False,7938.902
14668,252,4,2014-07-31,953,True,True,0,True,10345.493
14669,682,6,2013-01-12,1424,True,False,0,False,10873.71
14670,284,6,2014-06-07,526,True,False,0,False,5028.103
14671,16,2,2013-07-30,973,True,True,0,True,9292.413
14672,148,5,2013-09-20,668,True,False,0,False,7464.21
14673,92,7,2014-10-12,0,False,False,0,False,0.0
14674,552,5,2014-12-19,869,True,True,0,False,9855.437
14675,994,3,2014-06-04,539,True,True,0,False,5208.688
14676,989,6,2014-02-15,391,True,False,0,False,3467.1074
14677,69,7,2013-04-28,0,False,False,0,False,0.0
14678,184,3,2014-10-01,692,True,True,0,False,7448.4995
14679,550,2,2014-02-25,374,True,False,0,False,4071.416
14680,249,1,2014-02-24,491,True,False,0,False,4720.9995
14681,443,2,2013-08-27,554,True,True,0,False,5218.1113
14682,53,7,2014-05-18,0,False,False,0,False,0.0
14683,874,5,2013-09-20,441,True,False,0,False,3903.6975
14684,588,1,2015-07-13,820,True,True,0,False,8249.084
14685,193,3,2013-07-17,1062,True,True,0,False,6914.762
14686,283,4,2014-05-29,0,False,False,a,False,0.0
14687,1024,3,2014-07-09,618,True,False,0,False,4890.5713
14688,285,4,2013-07-25,325,True,False,0,True,3167.1694
14689,298,5,2013-11-01,0,False,False,a,False,0.0
14690,107,4,2013-09-19,828,True,False,0,False,6208.349
14691,1084,7,2013-06-16,0,False,False,0,False,0.0
14692,187,6,2014-06-28,461,True,False,0,False,4538.1543
14693,1023,5,2013-09-27,700,True,True,0,False,6527.059
14694,81,3,2013-01-02,576,True,False,0,True,5570.2715
14695,560,6,2013-07-20,1388,True,False,0,False,10731.293
14696,230,7,2015-07-19,0,False,False,0,False,0.0
14697,1004,4,2015-04-02,700,True,True,0,True,6018.3066
14698,541,6,2015-04-11,748,True,False,0,False,5742.98
14699,8,1,2014-03-17,818,True,True,0,False,8249.084
14700,1108,5,2014-05-09,674,True,True,0,False,6418.837
14701,73,4,2013-04-11,505,True,True,0,False,4695.992
14702,624,7,2013-02-24,0,False,False,0,False,0.0
14703,311,7,2015-04-19,0,False,False,0,False,0.0
14704,84,1,2013-01-21,1212,True,True,0,False,13053.494
14705,167,4,2015-06-25,945,True,False,0,False,7599.225
14706,297,4,2014-07-10,654,True,False,0,False,5913.118
14707,935,5,2015-04-17,644,True,True,0,True,6291.269
14708,1034,7,2014-05-25,0,False,False,0,False,0.0
14709,53,5,2015-07-17,679,True,True,0,False,6425.5815
14710,131,1,2014-10-27,501,True,False,0,False,4723.148
14711,605,7,2015-02-08,0,False,False,0,False,0.0
14712,1032,5,2014-02-28,1120,True,False,0,False,8770.263
14713,175,7,2014-12-07,0,False,False,0,False,0.0
14714,628,1,2014-07-21,735,True,False,0,False,5469.3433
14715,752,4,2013-05-09,0,False,False,a,False,0.0
14716,7,3,2013-11-27,745,True,False,0,False,7072.8794
14717,1055,4,2013-11-28,963,True,False,0,False,6641.279
14718,1075,6,2013-05-04,1335,True,False,0,False,10735.89
14719,1053,6,2014-08-30,822,True,False,0,True,7875.603
14720,211,7,2014-03-16,0,False,False,0,False,0.0
14721,525,4,2013-08-29,866,True,True,0,False,8857.683
14722,1087,1,2013-03-25,679,True,True,0,True,7512.521
14723,1063,5,2014-11-21,555,True,False,0,False,4363.4297
14724,282,7,2015-06-07,0,False,False,0,False,0.0
14725,541,7,2014-10-12,0,False,False,0,False,0.0
14726,573,7,2013-03-10,0,False,False,0,False,0.0
14727,115,4,2014-04-17,678,True,True,0,True,7363.522
14728,392,5,2015-07-24,581,True,False,0,True,6035.086
14729,883,5,2013-06-14,533,True,False,0,False,4243.589
14730,324,4,2015-04-09,742,True,False,0,False,5297.2627
14731,784,3,2013-12-18,1119,True,True,0,False,10791.995
14732,276,2,2013-06-04,675,True,True,0,False,6122.252
14733,602,2,2015-03-03,718,True,True,0,False,7419.8105
14734,295,3,2015-03-11,645,True,False,0,False,4381.8193
14735,333,3,2015-01-21,1059,True,False,0,False,8029.8984
14736,585,7,2013-08-04,0,False,False,0,False,0.0
14737,806,1,2015-01-26,660,True,True,0,False,7418.6216
14738,520,2,2014-05-27,397,True,False,0,False,3489.9807
14739,121,5,2014-01-17,544,True,False,0,False,4258.288
14740,12,4,2013-08-15,968,True,True,0,False,7939.417
14741,561,7,2015-07-26,0,False,False,0,False,0.0
14742,1088,5,2014-06-27,469,True,False,0,False,3999.0825
14743,255,5,2013-10-11,656,True,True,0,False,6379.304
14744,1114,7,2015-04-19,0,False,False,0,False,0.0
14745,387,3,2013-03-13,1170,True,False,0,False,8523.439
14746,549,2,2013-04-30,697,True,True,0,False,6188.537
14747,933,7,2013-08-11,0,False,False,0,False,0.0
14748,974,4,2015-07-02,1612,True,True,0,False,13928.235
14749,56,7,2014-03-23,0,False,False,0,False,0.0
14750,125,6,2014-03-29,1298,True,False,0,False,10653.595
14751,754,7,2014-03-30,0,False,False,0,False,0.0
14752,325,2,2014-10-07,687,True,True,0,True,7899.4663
14753,691,6,2014-10-11,598,True,False,0,False,6522.261
14754,370,3,2015-07-01,550,True,True,0,True,7398.0664
14755,420,4,2013-10-17,328,True,False,0,False,3172.9487
14756,690,4,2014-02-13,759,True,False,0,False,5301.6455
14757,532,6,2013-04-20,1145,True,False,0,False,10441.778
14758,491,5,2013-10-18,483,True,False,0,False,5778.5977
14759,262,4,2013-06-06,3354,True,True,0,False,18431.66
14760,1055,2,2013-04-23,976,True,True,0,False,8687.434
14761,632,4,2014-11-13,765,True,True,0,False,7566.3604
14762,357,2,2014-04-15,1235,True,True,0,False,9505.689
14763,825,7,2015-06-28,0,False,False,0,False,0.0
14764,450,4,2014-08-28,1049,True,False,0,True,8121.2095
14765,1045,4,2014-01-09,788,True,True,0,False,7569.977
14766,838,5,2015-04-10,744,True,False,0,True,7679.843
14767,415,4,2013-08-08,445,True,False,0,True,4539.293
14768,484,6,2013-08-03,940,True,False,0,False,7500.0776
14769,209,6,2013-03-09,439,True,False,0,False,4378.3643
14770,301,5,2014-04-25,535,True,False,0,True,5080.8813
14771,978,6,2013-10-26,672,True,False,0,False,6380.15
14772,933,5,2014-11-07,1170,True,True,0,False,9289.4795
14773,1073,4,2013-08-22,783,True,False,0,True,6103.7104
14774,384,3,2013-11-13,812,True,False,0,False,7254.139
14775,665,4,2015-03-12,1153,True,False,0,False,8446.558
14776,282,3,2014-01-15,602,True,False,0,False,4175.711
14777,650,1,2015-02-02,653,True,True,0,False,8396.645
14778,912,6,2013-11-23,988,True,False,0,False,6801.5073
14779,813,1,2013-04-29,806,True,True,0,False,8491.898
14780,832,3,2015-04-01,709,True,True,0,True,8366.012
14781,617,7,2013-03-10,0,False,False,0,False,0.0
14782,509,2,2013-05-07,512,True,False,0,False,4605.491
14783,826,3,2013-07-31,818,True,True,0,True,10077.451
14784,1063,1,2014-07-21,448,True,False,0,True,3770.6348
14785,935,7,2014-03-02,0,False,False,0,False,0.0
14786,370,3,2014-03-05,605,True,True,0,False,7383.291
14787,576,6,2014-12-13,1054,True,False,0,False,8469.646
14788,1059,5,2014-08-08,1060,True,True,0,True,9633.836
14789,92,4,2015-06-25,416,True,False,0,False,4361.3823
14790,521,6,2014-08-30,444,True,False,0,False,3954.1846
14791,835,5,2014-12-05,834,True,True,0,False,7396.5566
14792,651,7,2014-07-20,0,False,False,0,False,0.0
14793,86,5,2015-01-09,582,True,True,0,False,5051.625
14794,648,1,2015-04-06,0,False,False,b,True,0.0
14795,158,5,2014-08-29,539,True,False,0,True,6407.062
14796,43,6,2013-08-31,404,True,False,0,False,4200.664
14797,368,3,2013-10-30,644,True,False,0,True,6811.8887
14798,1043,3,2014-11-19,963,True,False,0,False,7600.363
14799,471,7,2013-09-22,0,False,False,0,False,0.0
14800,401,4,2013-10-03,0,False,False,a,False,0.0
14801,954,7,2013-11-17,0,False,False,0,False,0.0
14802,278,6,2013-04-27,564,True,False,0,False,5772.147
14803,92,6,2014-07-12,506,True,False,0,False,4965.082
14804,645,3,2013-03-27,1693,True,True,0,True,12333.583
14805,758,7,2013-07-28,0,False,False,0,False,0.0
14806,36,6,2013-11-16,1063,True,False,0,False,8719.484
14807,1009,6,2013-09-28,491,True,False,0,False,4373.284
14808,62,1,2015-07-06,794,True,False,0,True,6263.7915
14809,255,4,2015-04-09,530,True,False,0,True,4762.653
14810,1112,3,2014-07-02,903,True,True,0,False,9880.707
14811,781,6,2014-08-09,335,True,False,0,False,2992.8127
14812,227,1,2013-01-21,603,True,True,0,False,7194.8857
14813,290,1,2015-05-11,689,True,False,0,False,6132.6494
14814,226,2,2015-04-14,809,True,True,0,False,8215.134
14815,323,3,2013-03-20,566,True,True,0,True,7106.806
14816,512,1,2013-06-10,1267,True,False,0,False,6588.413
14817,18,3,2015-03-18,797,True,True,0,False,7755.788
14818,509,6,2014-08-02,347,True,False,0,True,3744.2615
14819,204,2,2013-09-24,550,True,True,0,False,6419.6025
14820,836,2,2014-04-15,950,True,True,0,False,7847.028
14821,1005,2,2015-01-20,823,True,False,0,False,5579.95
14822,93,6,2013-11-16,352,True,False,0,False,3369.9973
14823,527,7,2013-02-24,0,False,False,0,False,0.0
14824,927,1,2014-04-14,1152,True,True,0,True,9896.392
14825,1092,4,2014-05-22,1048,True,True,0,False,10750.255
14826,1040,4,2014-09-18,838,True,True,0,False,8850.369
14827,586,7,2014-12-21,0,False,False,0,False,0.0
14828,969,1,2014-10-27,583,True,False,0,True,4274.204
14829,254,6,2014-09-06,300,True,False,0,False,2747.7903
14830,415,1,2013-07-15,606,True,True,0,True,7219.1855
14831,612,7,2015-03-29,0,False,False,0,False,0.0
14832,294,7,2014-08-03,0,False,False,0,True,0.0
14833,357,6,2013-09-21,778,True,False,0,False,6678.93
14834,524,6,2013-05-11,775,True,False,0,False,7576.189
14835,966,7,2014-08-17,0,False,False,0,False,0.0
14836,422,4,2014-11-06,512,True,True,0,False,4943.363
14837,869,3,2013-12-04,1134,True,True,0,False,9756.616
14838,916,4,2015-07-16,700,True,True,0,True,6442.446
14839,940,4,2015-05-28,706,True,False,0,False,6033.981
14840,643,3,2015-06-17,912,True,True,0,False,9880.707
14841,130,1,2013-11-04,687,True,True,0,False,6772.6094
